ID	URL	Title	Author	Year	Language	License
3825	http://ota.ox.ac.uk/text/3825.txt	Wives as they were: and maids as they are, a comedy, in five acts. Performed at the Theatre Royal, Covent-Garden. By Mrs. Inchbald.	Inchbald, Mrs., 1753-1821.	1797.	English	CC BY-SA
5335	http://ota.ox.ac.uk/text/5335.txt	An history of the earth: and animated nature: by Oliver Goldsmith. In eight volumes. ... [pt.2]	Goldsmith, Oliver, 1730?-1774.	1774.	English	CC BY-SA
4172	http://ota.ox.ac.uk/text/4172.txt	A sermon preached before the Incorporated Society for the Propagation of the Gospel in Foreign Parts: at their anniversary meeting in the parish-church of St Mary-le-Bow, on Friday, February 18. 1731. By George Berkeley, ...	Berkeley, George, 1685-1753.	1732.	English	CC BY-SA
4264	http://ota.ox.ac.uk/text/4264.txt	Wild oats: or, the strolling gentlemen. A comedy, in five acts, as performed at the Theatre Royal, Covent-Garden. By John O'Keefe, Esq.	O'Keeffe, John, 1747-1833.	1791.	English	CC BY-SA
5564	http://ota.ox.ac.uk/text/5564.txt	The true method of reducing ruptures: and retaining them in the abdomen, and in the navel: ... To which is added, a postscript. By Robert Brand, ...	Brand, Robert.	1771.	English	CC BY-SA
3284	http://ota.ox.ac.uk/text/3284.txt	Limits and Renewals	Kipling, Rudyard, 1865-1936	1932	English	CC BY-SA
5111	http://ota.ox.ac.uk/text/5111.txt	The Peckham frolic: or Nell Gwyn. A comedy: in three acts.	Jerningham, Mr. (Edward), 1737?-1812.	1799.	English	CC BY-SA
3321	http://ota.ox.ac.uk/text/3321.txt	An elegy written on Saint Mark's eve	Cumberland, Richard, 1732-1811.	1754.	English	CC BY-SA
5407	http://ota.ox.ac.uk/text/5407.txt	The connoisseur: By Mr. Town, critic and censor-general. ... [pt.1]	Colman, George, 1732-1794.	1755-1756.	English	CC BY-SA
3633	http://ota.ox.ac.uk/text/3633.txt	An apology for the life and writings of David Hume, Esq: with a parallel between him and the late Lord Chesterfield: to which is added an address to one of the people called Christians. By way of reply to his letter to Adam Smith, L.L.D.	Pratt, Mr. (Samuel Jackson), 1749-1814.	1777.	English	CC BY-SA
5420	http://ota.ox.ac.uk/text/5420.txt	Considerations upon the augmentation of the army: Address'd to the publick.	Jephson, Robert, 1736-1803.	1768.	English	CC BY-SA
3845	http://ota.ox.ac.uk/text/3845.txt	An appendix to the history of the Crown-Inn: with a key to the whole	Arbuthnot, John, 1667-1735.	[1714]	English	CC BY-SA
4189	http://ota.ox.ac.uk/text/4189.txt	The sultan, or a peep into the seraglio: A farce, in two acts. By Isaac Bickerstaffe. Acted at the Theatres Royal in Drury-Lane and Covent-Garden.	Bickerstaff, Isaac, 1735-1812.	1787.	English	CC BY-SA
3428	http://ota.ox.ac.uk/text/3428.txt	The resurrection. A poem: Written by Mr. Addison.	Addison, Joseph, 1672-1719.	1718.	English	CC BY-SA
3399	http://ota.ox.ac.uk/text/3399.txt	Pigs' meat; or, lessons for the swinish multitude: Published in weekly penny numbers, collected by the poor man's advocate (an old veteran in the cause of freedom) in the course of his reading for more than twenty years. Intended to promote among the labouring part of mankind proper ideas of their situation, of their importance, and of their rights. And to convince them that their forlorn condition has not been entirely overlooked and forgotten, nor their just cause unpleaded, neither by their maker not by the best and most enlightened of men in all ages. [pt.2]	Spence, Thomas, 1750-1814.	[1795?]	English	CC BY-SA
4450	http://ota.ox.ac.uk/text/4450.txt	The adventures of Hugh Trevor: By Thomas Holcroft. ... [pt.2]	Holcroft, Thomas, 1745-1809.	1794-97.	English	CC BY-SA
4629	http://ota.ox.ac.uk/text/4629.txt	A sixth discourse on the miracles of our Saviour: in view of the present controversy between infidels and apostates. By Tho. Woolston, ...	Woolston, Thomas, 1670-1733.	1729.	English	CC BY-SA
5651	http://ota.ox.ac.uk/text/5651.txt	A dissertation on the King's evil: with some account of a medicine which ... has cured many of that disorder, ... and has been found effectual in other complaints, ... To which are added, the cases of many persons who have been cured, and a proposal highly meriting the consideration of the public.	(unknown)	1763.	English	CC BY-SA
3579	http://ota.ox.ac.uk/text/3579.txt	The times: a comedy: As it is now performing at the Theatre-Royal in Drury-Lane. By Mrs. Griffith.	Griffith, Mrs. (Elizabeth), 1720?-1793.	1780.	English	CC BY-SA
5188	http://ota.ox.ac.uk/text/5188.txt	A simple story: In four volumes. By Mrs. Inchbald. [pt.3]	Inchbald, Mrs., 1753-1821.	1791.	English	CC BY-SA
3100	http://ota.ox.ac.uk/text/3100.txt	My French master	Gaskell, Elizabeth Cleghorn, 1810-1865	1853	English	CC BY-SA
4497	http://ota.ox.ac.uk/text/4497.txt	A sermon preached at the chapel in Great Queen-Street, Lincoln's-Inn-Fields, on Sunday, March 20, 1774: for the benefit of unfortunate persons confined for small debts. ... By Thomas Francklin, ...	Francklin, Thomas, 1721-1784.	[1774]	English	CC BY-SA
4212	http://ota.ox.ac.uk/text/4212.txt	Thoughts and sentiments on the evil and wicked traffic of the slavery: and commerce of the human species, humbly submitted to the inhabitants of Great-Britain, by Ottobah Cugoano, ...	Cugoano, Ottobah.	1787.	English	CC BY-SA
5066	http://ota.ox.ac.uk/text/5066.txt	The way to be rich and respectable: Addressed to men of small fortune. In this pamphlet is given an estimate, shewing that a gentleman, ... may, ... live as well as, a man of 1000l. a year, and yet not expend 400l. ...	Trusler, John, 1735-1820.	[1776?]	English	CC BY-SA
5226	http://ota.ox.ac.uk/text/5226.txt	An essay on the learning of Shakespeare: addressed to Joseph Cradock, Esq; The second edition, with large additions. By Richard Farmer, ...	Farmer, Richard, 1735-1797.	1767.	English	CC BY-SA
5198	http://ota.ox.ac.uk/text/5198.txt	A description of a great variety of animals and vegetables: viz. beasts, birds, fishes, insects, plants, fruits, and flowers. Extracted from the most considerable writers of natural history; ... Being a supplement to A description of three hundred animals. Illustrated with above ninety copper plates, ...	Boreman, Thomas, fl. 1730-1743.	1736.	English	CC BY-SA
5433	http://ota.ox.ac.uk/text/5433.txt	The Banb---y apes: or, the monkeys chattering to the magpye. In a letter to a friend in London	Defoe, Daniel, attributed name. 1661?-1731,	[1710]	English	CC BY-SA
5191	http://ota.ox.ac.uk/text/5191.txt	The battle of Ramillia: or, the power of union. A poem. In five books. By Mr. Dennis.	Dennis, John, 1657-1734.	1706.	English	CC BY-SA
4437	http://ota.ox.ac.uk/text/4437.txt	The double welcome. A poem to the Duke of Marlbro'	Defoe, Daniel, 1661?-1731.	1705.	English	CC BY-SA
4431	http://ota.ox.ac.uk/text/4431.txt	An account of the proceedings against the rebels, and other prisoners, tried before the Lord Chief Justice Jefferies: and other judges in the west of England, in 1685. for taking arms under the Duke of Monmouth. ... To which is prefix'd, the Duke of Monmouth's, the Earl of Argyle's, and the Pretender's declarations, that the reader may the better judge of the cause of the several rebellions.	Defoe, Daniel, attributed name. 1661?-1731,	1716.	English	CC BY-SA
3976	http://ota.ox.ac.uk/text/3976.txt	The fanciad. An heroic poem. In six cantos. To His Grace the Duke of Marlborough, on the turn of his genius to arms	Hill, Aaron, 1685-1750.	1743.	English	CC BY-SA
4038	http://ota.ox.ac.uk/text/4038.txt	May-day: or, the little gipsy: A musical farce, of one act. To which is added The theatrical candidates. A musical prelude. As they are both performed at the Theatre-Royal, in Drury-Lane.	Garrick, David, 1717-1779.	1775.	English	CC BY-SA
4224	http://ota.ox.ac.uk/text/4224.txt	The virgin queen, a drama in five acts; attempted as a sequel to Shakespeare's Tempest	Waldron, F. G. (Francis Godolphin), 1744-1818.	1797.	English	CC BY-SA
5160	http://ota.ox.ac.uk/text/5160.txt	Observations on live stock: containing hints for choosing and improving the best breeds of the most useful kinds of domestic animals, by George Culley, ...	Culley, George, 1735-1813.	1786.	English	CC BY-SA
3357	http://ota.ox.ac.uk/text/3357.txt	Athelwold: a tragedy. As it is acted at the Theatre-Royal in Drury-Lane, by His Majesty's servants.	Hill, Aaron, 1685-1750.	1731.	English	CC BY-SA
4173	http://ota.ox.ac.uk/text/4173.txt	Sethona: A tragedy. As it is performed at the Theatre-Royal in Drury-Lane.	Dow, Alexander, d. 1779.	1774.	English	CC BY-SA
3990	http://ota.ox.ac.uk/text/3990.txt	The heiress: A comedy in five acts. As performed at the Theatre-Royal Drury-Lane.	Burgoyne, John, 1722-1792.	1786.	English	CC BY-SA
3214	http://ota.ox.ac.uk/text/3214.txt	A Connecticut yankee in King Arthur's court	Twain, Mark, 1835-1910	1889	English	CC BY-SA
4919	http://ota.ox.ac.uk/text/4919.txt	A defence of free-thinking in mathematics: In answer to a pamphlet of Philalethes Cantabrigiensis, intituled, Geometry no friend to infidelity, or a defence of Sir Isaac Newton, and the British mathematicians. Also an appendix concerning Mr. Walton's Vindication of the principles of fluxions ... By the author of The minute philosopher.	Berkeley, George, 1685-1753.	1735.	English	CC BY-SA
5580	http://ota.ox.ac.uk/text/5580.txt	I have perused a pamphlet entitled, Some reasons why the practice of inoculation ought to be introduced into the town of Bury at present, and have been surprized to find this elaborate piece so little in substance,	Warren, Martin, 1696-1735.	1733]	English	CC BY-SA
5223	http://ota.ox.ac.uk/text/5223.txt	A complete history of the English stage: ... by Mr. Dibdin. ... [pt.3]	Dibdin, Charles, 1745-1814.	[1800]	English	CC BY-SA
3675	http://ota.ox.ac.uk/text/3675.txt	An essay on criticism: Written by Mr. Pope.	Pope, Alexander, 1688-1744.	1713 [1712]	English	CC BY-SA
5647	http://ota.ox.ac.uk/text/5647.txt	An essay on somnambulism, or sleep-walking: produced by animal electricity and magnetism. As well as by sympathy, &amp;c. As performed by the Rev. John Bell, ...	Fournel, M. (Jean-François), 1745-1820.	1788.	English	CC BY-SA
3821	http://ota.ox.ac.uk/text/3821.txt	An address to the public, on the treatment which the editor of the History of Sir Charles Grandison has met with from certain booksellers and printers in Dublin. Including observations on Mr. Faulkner's defence of himself, published in his Irish news-paper of Nov. 3. 1753	Richardson, Samuel, 1689-1761.	1754.	English	CC BY-SA
3581	http://ota.ox.ac.uk/text/3581.txt	She stoops to conquer: or, the mistakes of a night. A comedy. As it is acted at the Theatre-Royal in Covent-Garden. Written by Doctor Goldsmith.	Goldsmith, Oliver, 1730?-1774.	1773.	English	CC BY-SA
4217	http://ota.ox.ac.uk/text/4217.txt	Timon of Athens: altered from Shakespear, a tragedy. As it is acted at the Theatre-Royal in Drury-Lane.	Cumberland, Richard, 1732-1811.	1772.	English	CC BY-SA
5352	http://ota.ox.ac.uk/text/5352.txt	The vicar of Wakefield: a tale. Supposed to be written by himself. ... [pt.1]	Goldsmith, Oliver, 1730?-1774.	1766.	English	CC BY-SA
4310	http://ota.ox.ac.uk/text/4310.txt	The characters and conduct of Sir John Edgar: and his three deputy-governours. During the adminstration of the late separate ministry. In a third and fourth letter to the Knight. With a picture of Sir John, drawn by a pen, exactly after the life.	Dennis, John, 1657-1734.	1720.	English	CC BY-SA
4896	http://ota.ox.ac.uk/text/4896.txt	Luxury no political evil: but demonstratively proved to be necessary to the preservation and prosperity of states. Addressed to the British senate.	Trusler, John, 1735-1820.	[1781?]	English	CC BY-SA
5471	http://ota.ox.ac.uk/text/5471.txt	The day of judgment: or, the grand reckoning.	More, Hannah, 1745-1833.	1797?]	English	CC BY-SA
3019	http://ota.ox.ac.uk/text/3019.txt	The Collected Poems	Yeats, W.B. (William Butler), 1865-1939	1939	English	CC BY-SA
3899	http://ota.ox.ac.uk/text/3899.txt	Cleonice, Princess of Bithynia: a tragedy. As it is performed at the Theatre Royal in Covent-Garden. By John Hoole.	Hoole, John, 1727-1803.	1775.	English	CC BY-SA
3763	http://ota.ox.ac.uk/text/3763.txt	Arundel: By the author of The observer. ... [pt.1]	Cumberland, Richard, 1732-1811.	1789.	English	CC BY-SA
5491	http://ota.ox.ac.uk/text/5491.txt	Three weeks after marriage: a comedy, in two acts, as performed at the Theatre-Royal in Covent Garden.	Murphy, Arthur, 1727-1805.	[1775?]	English	CC BY-SA
3256	http://ota.ox.ac.uk/text/3256.txt	A Christmas carol in prose: being a ghost story of Christmas	Dickens, Charles, 1812-1870	1893	English	CC BY-SA
5368	http://ota.ox.ac.uk/text/5368.txt	The poetical calendar: Containing a collection of scarce and valuable pieces of poetry: ... by the most eminent hands. Intended as a supplement to Mr. Dodsley's collection. Written and selected by Francis Fawkes, M. A. and William Woty. In twelve volumes. [pt.10]	Fawkes, Francis, 1720-1777.; Woty, William, 1731?-1791.	1763-64.	English	CC BY-SA
3139	http://ota.ox.ac.uk/text/3139.txt	The Observator: [Selections]	L'Estrange, Roger, Sir, 1616-1704	1687	English	CC BY-SA
4599	http://ota.ox.ac.uk/text/4599.txt	The nun: an elegy: By the author of the Magdalens.	Jerningham, Mr. (Edward), 1737?-1812.	1764.	English	CC BY-SA
5354	http://ota.ox.ac.uk/text/5354.txt	An impossible thing. A tale	Congreve, William, 1670-1729.	1720.	English	CC BY-SA
5138	http://ota.ox.ac.uk/text/5138.txt	The history of Nourjahad: By the editor of Sidney Bidulph.	Sheridan, Frances Chamberlaine, 1724-1766.	1767.	English	CC BY-SA
3589	http://ota.ox.ac.uk/text/3589.txt	Gotham. A poem. Book II. By C. Churchill	Churchill, Charles, 1731-1764.	1764.	English	CC BY-SA
5533	http://ota.ox.ac.uk/text/5533.txt	The family physician: being a collection of useful family remedies. Together with plain and full directions for administering them, and properly nursing the sick, where the advice of a physician is difficult to be procured. ... By Hugh Smith, ...	Smith, Hugh, 1736?-1789.	1761.	English	CC BY-SA
4589	http://ota.ox.ac.uk/text/4589.txt	Mr. Congreve's last will and testament: with characters of his writings. By Mr. Dryden, Sir Richard Blackmore, Mr. Addison and Major Pack. To which are added, two pieces, viz. I. Of rightly improving the present time. ... II. The game of quadrille. An allegory.	Congreve, William, 1670-1729.	1729.	English	CC BY-SA
5523	http://ota.ox.ac.uk/text/5523.txt	An enlarged syllabus of philosophical lectures: delivered by Hugh Smith ... With the principles on which his conjectures are founded concerning animal life, and the laws of the animal oeconomy. These principles are applied not only to the general doctrine of the glands, but likewise to some new thoughts on the nervous system, the gout, and paralytic complaints.	Smith, Hugh, 1736?-1789.	1778.	English	CC BY-SA
3080	http://ota.ox.ac.uk/text/3080.txt	Revolt of the Tartars	Quincey, Thomas de, 1785-1859	1837	English	CC BY-SA
3820	http://ota.ox.ac.uk/text/3820.txt	An address to the artists and manufacturers of Great Britain; respecting an application to Parliament for the farther encouragement of new discoveries and inventions in the useful arts; ... By W. Kenrick, LL.D	Kenrick, W. (William), 1725?-1779.	1774.	English	CC BY-SA
4103	http://ota.ox.ac.uk/text/4103.txt	Poems on several occasions: By Christopher Smart, ...	Smart, Christopher, 1722-1771.	1752.	English	CC BY-SA
5565	http://ota.ox.ac.uk/text/5565.txt	History of some of the effects of hard drinking: The sixth edition. By J. C. Lettsom, ...	Lettsom, John Coakley, 1744-1815.	1791.	English	CC BY-SA
5172	http://ota.ox.ac.uk/text/5172.txt	The Roman revenge: A tragedy. By Aaron Hill, Esq;.	Hill, Aaron, 1685-1750.	1753.	English	CC BY-SA
5098	http://ota.ox.ac.uk/text/5098.txt	A search after happiness: a pastoral. In three dialogues. By a young lady.	More, Hannah, 1745-1833.	[1773?]	English	CC BY-SA
5532	http://ota.ox.ac.uk/text/5532.txt	Information to parents respecting the vaccine inoculation: or, the inoculation for cow-pox. By F. Skrimshire, M.D.	Skrimshire, F. (Fenwick), 1774 or 5-1855.	1800.	English	CC BY-SA
5645	http://ota.ox.ac.uk/text/5645.txt	A rational account of the causes of chronic diseases: ... By John Morland, M.D.	Morland, John, M.D.	[1774]	English	CC BY-SA
4920	http://ota.ox.ac.uk/text/4920.txt	The Copernicus explain'd: or a brief account of the nature and use of an universal astronomical instrument, for the calculation and exhibition of new and full moons, and of eclipses, ... By William Whiston, ...	Whiston, William, 1667-1752.	1715.	English	CC BY-SA
3792	http://ota.ox.ac.uk/text/3792.txt	The life and opinions of Tristram Shandy, gentleman: ... [pt.2]	Sterne, Laurence, 1713-1768.	1760.	English	CC BY-SA
4105	http://ota.ox.ac.uk/text/4105.txt	Poems on several occasions: By N. Rowe, Esq;.	Rowe, Nicholas, 1674-1718.	1714.	English	CC BY-SA
3729	http://ota.ox.ac.uk/text/3729.txt	An account of the European settlements in America: In six parts. ... In two volumes. ... [pt.1]	Burke, William, 1730-1798.	1757.	English	CC BY-SA
